#Bump,Camber,Caster,Toe,SteerAngle,SteerRack-0.0010499984250007055,0.0,0.0,0.0,nan,0.0
-----------------------------------------0.11639045981110797,-0.04644919265798599,0.00039398094757877553,-0.0001383919961679723,-0.00040347284557819166,0.0
-----------------------------------------0.11738017663431609,-0.045044198290718956,-0.0001475669606487514,-0.006478711600697231,-0.0006120468813195695,0.0
-----------------------------------------0.11836883703672696,-0.04734793093227332,0.00042162984047271375,0.0003477303048658549,-0.00037410838402820166,0.0
-----------------------------------------0.11935643212040349,-0.045945311978594444,-0.0001280380110477233,-0.005988179673788929,-0.0005863948932591434,0.0
-----------------------------------------0.1203429529969966,-0.04824877584077474,0.00045019789508349544,0.0008354782781566177,-0.00034354011617719203,0.0
-----------------------------------------0.12132839078782491,-0.04684853976464919,-0.00010756385342444103,-0.0054960633823276156,-0.0005595288057369612,0.0
-----------------------------------------0.12231273662395523,-0.049151688252738815,0.00047968950288036934,0.0013246991604489835,-0.00031178726002011465,0.0
-----------------------------------------0.12329598164628155,-0.04775384113611985,-8.614011211332051e-05,-0.005002514841316218,-0.0005314678201058733,0.0
-----------------------------------------0.1242781170056053,-0.05005662629916125,0.0005101078017249832,0.0018152452177317053,-0.0002788685502010078,0.0
-----------------------------------------0.12525913386271473,-0.04866117244322986,-6.376348288193457e-05,-0.004507676674569088,-0.000502230271718663,0.0
-----------------------------------------0.12623902338846504,-0.05096354472172641,0.000541455065439368,0.0023069818411937163,-0.0002448015603191861,0.0
-----------------------------------------0.12721777676385698,-0.04957048643661044,-4.0431385725628934e-05,-0.004011675600300674,-0.0004718330697105931,0.0
-----------------------------------------0.1281953851801166,-0.05187239457832571,0.0005737330333484005,0.00279979229114744,-0.00020960229569041123,0.0
-----------------------------------------0.1291718398387751,-0.05048173217678691,-1.61416622513446e-05,-0.003514619011901659,-0.0004402913998387879,0.0
-----------------------------------------0.1301471319517469,-0.05278312331308751,0.0006069431866072688,0.0032935798814341223,-0.00017328500639322722,0.0
-----------------------------------------0.13112125274140968,-0.051394855148936464,9.107636227206052e-06,-0.0030165943012904193,-0.0004076186538368835,0.0
-----------------------------------------0.1320941934406828,-0.053695674967552696,0.0006410869118201844,0.0037882674636396303,-0.00013586221683339333,0.0
-----------------------------------------0.1330659452931065,-0.052309797745317854,3.53184412546128e-05,-0.002517669574787263,-0.0003738265142910783,0.0
-----------------------------------------0.13403649955292088,-0.054609990769190854,0.0006761657034164133,0.004283796386130264,-9.734486929604047e-05,0.0
-----------------------------------------0.13500584748514402,-0.053226499653024915,6.249276589351357e-05,-0.0020178961052420255,-0.0003389251892284855,0.0
-----------------------------------------0.13597398036565095,-0.05552600950492906,0.0007121811821532104,0.004780123217685544,-5.774259975511436e-05,0.0
-----------------------------------------0.13694088948125255,-0.05414489854726692,9.0632812798597e-05,-0.001517310866520897,-0.0003029236949582495,0.0
-----------------------------------------0.13790656612977317,-0.05644366821689461,0.0007491352211352061,0.005277217337106257,-1.7064040567708712e-05,0.0
-----------------------------------------0.1388710016201295,-0.055064930447734,0.0001197409491959412,-0.0010159401985653325,-0.0002658301939785039,0.0
-----------------------------------------0.13983418727240862,-0.057362902553031565,0.0007870298508366494,0.0057750569962258845,2.4682855542103096e-05,0.0
-----------------------------------------0.14079611441794604,-0.055986530309127404,0.0001498197087472883,-0.0005138028321462631,-0.00022765231298755038,0.0
-----------------------------------------0.1417567743994042,-0.05828364729881319,0.0008258672677549523,0.006273626524475753,6.749050255909726e-05,0.0
-----------------------------------------0.14271615857084963,-0.05690963234960845,0.00018087172524953402,-1.091307814855141e-05,-0.00018839745258626169,0.0
-----------------------------------------0.14367425829783112,-0.05920583667345551,0.0008656497377652671,0.006772913246662654,0.00011135139876983806,0.0
-----------------------------------------0.14463106495745787,-0.057834170417390474,0.00021289967671134986,0.00049271668470924,-0.00014807304377575177,0.0
-----------------------------------------0.14558656993847624,-0.06012940470341716,0.0009063795684992483,0.007272905573292438,0.00015625790965554347,0.0
-----------------------------------------0.1465407646413479,-0.05876007823827092,0.0002459062428923941,0.0009970741856834056,-0.00010668675098548516,0.0
-----------------------------------------0.14749364047832692,-0.061054285318576505,0.0009480590121258024,0.007773591002420229,0.00020220208335679536,0.0
