#time,V_x,k,SlipAngle,LateralForce,DynamicS,AbsVy,
984,[-1.75425958e-17],10000,[-0.],0.0,[0.]
985,[1.26098987e-16],10000,[0.],0.0,[0.]
986,[7.34008326e-17],10000,[0.],0.0,[0.]
987,[6.09369932e-17],10000,[0.],0.0,[0.]
988,[3.75541873e-18],10000,[0.],0.0,[0.]
989,[-2.16471246e-17],10000,[-0.],0.0,[0.]
990,[1.01582967e-16],10000,[0.],0.0,[0.]
991,[1.30193148e-16],10000,[0.],0.0,[0.]
992,[-4.0336204e-18],10000,[-0.],0.0,[0.]
993,[1.55947047e-16],10000,[0.],0.0,[0.]
994,[-3.2025409e-17],10000,[-0.],0.0,[0.]
995,[1.43318973e-16],10000,[0.],0.0,[0.]
996,[8.60271848e-17],10000,[0.],0.0,[0.]
997,[-4.97515666e-17],10000,[-0.],0.0,[0.]
998,[1.14651667e-16],10000,[0.],0.0,[0.]
999,[-1.15614159e-16],10000,[-0.],0.0,[0.]
1000,[5.56532506e-17],10000,[0.],0.0,[0.]
1001,[-2.31618988e-17],10000,[-0.],0.0,[0.]
1002,[2.27191284e-17],10000,[0.],0.0,[0.]
1003,[3.75677298e-17],10000,[0.],0.0,[0.]
1004,[3.66448055e-18],10000,[0.],0.0,[0.]
1005,[-5.72693635e-17],10000,[-0.],0.0,[0.]
1006,[-1.22752306e-16],10000,[-0.],0.0,[0.]
1007,[8.77378124e-17],10000,[0.],0.0,[0.]
1008,[-3.93231359e-17],10000,[-0.],0.0,[0.]
1009,[-1.86213302e-16],10000,[-0.],0.0,[0.]
1010,[-4.77729836e-17],10000,[-0.],0.0,[0.]
1011,[6.18114958e-17],10000,[0.],0.0,[0.]
1012,[2.93984541e-17],10000,[0.],0.0,[0.]
1013,[-1.2664698e-16],10000,[-0.],0.0,[0.]
1014,[-4.56818016e-17],10000,[-0.],0.0,[0.]
1015,[7.53021769e-17],10000,[0.],0.0,[0.]
1016,[-5.24031088e-17],10000,[-0.],0.0,[0.]
1017,[5.43486505e-17],10000,[0.],0.0,[0.]
1018,[-1.08391308e-16],10000,[-0.],0.0,[0.]
1019,[1.3295995e-17],10000,[0.],0.0,[0.]
1020,[-1.41049809e-17],10000,[-0.],0.0,[0.]
1021,[-8.50643138e-17],10000,[-0.],0.0,[0.]
1022,[1.87811107e-18],10000,[0.],0.0,[0.]
1023,[-3.66845573e-17],10000,[-0.],0.0,[0.]
1024,[-7.36214855e-17],10000,[-0.],0.0,[0.]
1025,[-1.94388221e-17],10000,[-0.],0.0,[0.]
1026,[-1.87842712e-16],10000,[-0.],0.0,[0.]
1027,[1.58147415e-17],10000,[0.],0.0,[0.]
1028,[-7.56406039e-17],10000,[-0.],0.0,[0.]
1029,[5.63589972e-17],10000,[0.],0.0,[0.]
1030,[-2.81872032e-17],10000,[-0.],0.0,[0.]
1031,[6.9929959e-17],10000,[0.],0.0,[0.]
1032,[-3.24991128e-17],10000,[-0.],0.0,[0.]
1033,[-1.2830754e-16],10000,[-0.],0.0,[0.]
1034,[4.54314978e-17],10000,[0.],0.0,[0.]
1035,[-5.7288573e-17],10000,[-0.],0.0,[0.]
1036,[9.27193042e-17],10000,[0.],0.0,[0.]
1037,[5.19444191e-18],10000,[0.],0.0,[0.]
1038,[-5.37133765e-17],10000,[-0.],0.0,[0.]
1039,[4.37204055e-17],10000,[0.],0.0,[0.]
1040,[2.28857636e-17],10000,[0.],0.0,[0.]
1041,[1.24124777e-17],10000,[0.],0.0,[0.]
1042,[-6.16366525e-17],10000,[-0.],0.0,[0.]
1043,[3.14190048e-17],10000,[0.],0.0,[0.]
1044,[5.1884221e-17],10000,[0.],0.0,[0.]
1045,[-8.81805806e-17],10000,[-0.],0.0,[0.]
1046,[1.23600842e-16],10000,[0.],0.0,[0.]
1047,[-2.59001152e-17],10000,[-0.],0.0,[0.]
1048,[1.16044697e-16],10000,[0.],0.0,[0.]
1049,[6.18253311e-17],10000,[0.],0.0,[0.]
1050,[-4.61608422e-17],10000,[-0.],0.0,[0.]
1051,[-1.13684571e-17],10000,[-0.],0.0,[0.]
1052,[1.18768476e-17],10000,[0.],0.0,[0.]
1053,[-1.35990891e-16],10000,[-0.],0.0,[0.]
1054,[1.21789868e-16],10000,[0.],0.0,[0.]
1055,[2.14913777e-17],10000,[0.],0.0,[0.]
1056,[-3.87832246e-17],10000,[-0.],0.0,[0.]
1057,[4.47743612e-17],10000,[0.],0.0,[0.]
1058,[-1.77285381e-17],10000,[-0.],0.0,[0.]
1059,[2.11065019e-17],10000,[0.],0.0,[0.]
1060,[7.82319012e-17],10000,[0.],0.0,[0.]
1061,[-2.70206359e-17],10000,[-0.],0.0,[0.]
1062,[2.75009297e-17],10000,[0.],0.0,[0.]
1063,[2.61971604e-17],10000,[0.],0.0,[0.]
1064,[-6.22673497e-17],10000,[-0.],0.0,[0.]
1065,[-3.64829779e-17],10000,[-0.],0.0,[0.]
1066,[6.19843603e-17],10000,[0.],0.0,[0.]
1067,[-1.12786826e-16],10000,[-0.],0.0,[0.]
1068,[5.2259448e-17],10000,[0.],0.0,[0.]
1069,[-6.49320011e-17],10000,[-0.],0.0,[0.]
1070,[1.56739549e-16],10000,[0.],0.0,[0.]
1071,[-2.40232234e-17],10000,[-0.],0.0,[0.]
1072,[-2.17486508e-17],10000,[-0.],0.0,[0.]
1073,[-1.27628194e-16],10000,[-0.],0.0,[0.]
1074,[-4.52077612e-17],10000,[-0.],0.0,[0.]
1075,[-7.42375008e-17],10000,[-0.],0.0,[0.]
1076,[7.94852514e-17],10000,[0.],0.0,[0.]
1077,[5.49486158e-17],10000,[0.],0.0,[0.]
1078,[-4.56984555e-17],10000,[-0.],0.0,[0.]
1079,[-2.23724453e-17],10000,[-0.],0.0,[0.]
1080,[8.37234655e-17],10000,[0.],0.0,[0.]
1081,[-5.99337031e-17],10000,[-0.],0.0,[0.]
1082,[-7.11875375e-18],10000,[-0.],0.0,[0.]
1083,[-1.32727161e-16],10000,[-0.],0.0,[0.]
1084,[-6.7335408e-17],10000,[-0.],0.0,[0.]
1085,[-9.40456813e-17],10000,[-0.],0.0,[0.]
1086,[-1.05922834e-18],10000,[-0.],0.0,[0.]
1087,[-4.72884674e-17],10000,[-0.],0.0,[0.]
1088,[-4.80638781e-17],10000,[-0.],0.0,[0.]
1089,[-8.89683336e-17],10000,[-0.],0.0,[0.]
1090,[2.07294504e-17],10000,[0.],0.0,[0.]
1091,[1.50752226e-17],10000,[0.],0.0,[0.]
1092,[-9.68464559e-17],10000,[-0.],0.0,[0.]
1093,[-2.83463811e-17],10000,[-0.],0.0,[0.]
1094,[-2.04272007e-17],10000,[-0.],0.0,[0.]
1095,[-1.04339485e-16],10000,[-0.],0.0,[0.]
1096,[5.88375166e-17],10000,[0.],0.0,[0.]
1097,[-3.1455042e-17],10000,[-0.],0.0,[0.]
1098,[-1.60379216e-16],10000,[-0.],0.0,[0.]
1099,[-5.4256736e-17],10000,[-0.],0.0,[0.]
1100,[-1.0848138e-17],10000,[-0.],0.0,[0.]
1101,[-3.24358562e-17],10000,[-0.],0.0,[0.]
1102,[-3.55840732e-17],10000,[-0.],0.0,[0.]
1103,[1.93544743e-17],10000,[0.],0.0,[0.]
1104,[1.04608139e-16],10000,[0.],0.0,[0.]
1105,[-5.52590453e-17],10000,[-0.],0.0,[0.]
1106,[-3.0851705e-17],10000,[-0.],0.0,[0.]
1107,[-2.80514663e-17],10000,[-0.],0.0,[0.]
1108,[-6.43253517e-17],10000,[-0.],0.0,[0.]
1109,[4.27502793e-17],10000,[0.],0.0,[0.]
1110,[-4.89628e-17],10000,[-0.],0.0,[0.]
1111,[5.05140251e-18],10000,[0.],0.0,[0.]
1112,[-1.28231771e-16],10000,[-0.],0.0,[0.]
1113,[5.23356987e-17],10000,[0.],0.0,[0.]
1114,[1.45083272e-17],10000,[0.],0.0,[0.]
1115,[-1.42581592e-16],10000,[-0.],0.0,[0.]
1116,[1.43271505e-17],10000,[0.],0.0,[0.]
1117,[-1.79589871e-16],10000,[-0.],0.0,[0.]
1118,[2.89861202e-17],10000,[0.],0.0,[0.]
1119,[5.29877667e-17],10000,[0.],0.0,[0.]
1120,[-9.84223386e-17],10000,[-0.],0.0,[0.]
1121,[4.72125761e-17],10000,[0.],0.0,[0.]
1122,[-1.12215795e-16],10000,[-0.],0.0,[0.]
1123,[-3.68705579e-17],10000,[-0.],0.0,[0.]
1124,[-1.81086305e-16],10000,[-0.],0.0,[0.]
1125,[-6.44249183e-17],10000,[-0.],0.0,[0.]
1126,[1.4533848e-16],10000,[0.],0.0,[0.]
1127,[-2.33568669e-17],10000,[-0.],0.0,[0.]
1128,[-5.87931175e-17],10000,[-0.],0.0,[0.]
1129,[-4.60914227e-17],10000,[-0.],0.0,[0.]
1130,[-2.75043386e-18],10000,[-0.],0.0,[0.]
1131,[-3.94593097e-17],10000,[-0.],0.0,[0.]
1132,[4.87232378e-19],10000,[0.],0.0,[0.]
1133,[-9.5578817e-17],10000,[-0.],0.0,[0.]
1134,[3.34524707e-17],10000,[0.],0.0,[0.]
1135,[5.0270812e-17],10000,[0.],0.0,[0.]
1136,[1.60631962e-17],10000,[0.],0.0,[0.]
1137,[-6.36494865e-17],10000,[-0.],0.0,[0.]
1138,[1.78804462e-16],10000,[0.],0.0,[0.]
1139,[1.19963419e-17],10000,[0.],0.0,[0.]
1140,[-7.79330998e-17],10000,[-0.],0.0,[0.]
1141,[6.12137902e-17],10000,[0.],0.0,[0.]
1142,[2.21063162e-17],10000,[0.],0.0,[0.]
1143,[-3.16423167e-17],10000,[-0.],0.0,[0.]
1144,[1.11303923e-16],10000,[0.],0.0,[0.]
1145,[7.36450736e-17],10000,[0.],0.0,[0.]
1146,[-3.09920988e-17],10000,[-0.],0.0,[0.]
1147,[1.0899525e-16],10000,[0.],0.0,[0.]
1148,[-2.67699787e-17],10000,[-0.],0.0,[0.]
1149,[-4.02709936e-17],10000,[-0.],0.0,[0.]
1150,[-6.94345528e-18],10000,[-0.],0.0,[0.]
1151,[-9.27266637e-17],10000,[-0.],0.0,[0.]
1152,[5.46619944e-17],10000,[0.],0.0,[0.]
1153,[7.78507577e-17],10000,[0.],0.0,[0.]
1154,[-5.8402831e-17],10000,[-0.],0.0,[0.]
1155,[-3.62561457e-17],10000,[-0.],0.0,[0.]
1156,[-1.55147708e-16],10000,[-0.],0.0,[0.]
1157,[6.87613064e-18],10000,[0.],0.0,[0.]
1158,[-1.88320384e-16],10000,[-0.],0.0,[0.]
1159,[-4.23027705e-18],10000,[-0.],0.0,[0.]
1160,[1.73095981e-17],10000,[0.],0.0,[0.]
1161,[4.93640999e-17],10000,[0.],0.0,[0.]
1162,[8.05662105e-17],10000,[0.],0.0,[0.]
1163,[6.05880363e-17],10000,[0.],0.0,[0.]
1164,[-5.35829198e-17],10000,[-0.],0.0,[0.]
1165,[6.7684884e-17],10000,[0.],0.0,[0.]
1166,[-2.92926104e-17],10000,[-0.],0.0,[0.]
1167,[1.18695688e-16],10000,[0.],0.0,[0.]
1168,[6.2602182e-17],10000,[0.],0.0,[0.]
1169,[-4.73136304e-18],10000,[-0.],0.0,[0.]
1170,[-9.60206694e-17],10000,[-0.],0.0,[0.]
1171,[-7.48137624e-18],10000,[-0.],0.0,[0.]
1172,[-5.39201068e-17],10000,[-0.],0.0,[0.]
1173,[1.21831151e-16],10000,[0.],0.0,[0.]
1174,[1.92153785e-16],10000,[0.],0.0,[0.]
1175,[3.58671279e-17],10000,[0.],0.0,[0.]
1176,[-1.29484037e-16],10000,[-0.],0.0,[0.]
1177,[-1.45916407e-16],10000,[-0.],0.0,[0.]
1178,[1.37690519e-16],10000,[0.],0.0,[0.]
1179,[1.44240663e-16],10000,[0.],0.0,[0.]
1180,[4.36530589e-17],10000,[0.],0.0,[0.]
1181,[1.27044629e-16],10000,[0.],0.0,[0.]
1182,[2.01131442e-18],10000,[0.],0.0,[0.]
1183,[-3.84879556e-17],10000,[-0.],0.0,[0.]
1184,[-2.01850574e-16],10000,[-0.],0.0,[0.]
1185,[2.86841026e-17],10000,[0.],0.0,[0.]
1186,[-4.52163786e-17],10000,[-0.],0.0,[0.]
1187,[4.66946568e-17],10000,[0.],0.0,[0.]
1188,[-8.80874597e-17],10000,[-0.],0.0,[0.]
1189,[3.98920866e-17],10000,[0.],0.0,[0.]
1190,[1.88509154e-17],10000,[0.],0.0,[0.]
1191,[-6.6086952e-17],10000,[-0.],0.0,[0.]
1192,[3.6308357e-17],10000,[0.],0.0,[0.]
1193,[4.49918538e-18],10000,[0.],0.0,[0.]
1194,[-9.00552236e-17],10000,[-0.],0.0,[0.]
1195,[1.27635307e-16],10000,[0.],0.0,[0.]
1196,[-6.72636203e-17],10000,[-0.],0.0,[0.]
1197,[-1.09670414e-17],10000,[-0.],0.0,[0.]
1198,[-9.06326202e-17],10000,[-0.],0.0,[0.]
1199,[2.88675344e-17],10000,[0.],0.0,[0.]
1200,[6.17452522e-18],10000,[0.],0.0,[0.]
1201,[7.93048052e-18],10000,[0.],0.0,[0.]
1202,[-3.9631209e-17],10000,[-0.],0.0,[0.]
1203,[-7.25782034e-17],10000,[-0.],0.0,[0.]
1204,[-2.14040015e-17],10000,[-0.],0.0,[0.]
1205,[-4.10942957e-17],10000,[-0.],0.0,[0.]
1206,[4.30463797e-18],10000,[0.],0.0,[0.]
1207,[1.64342745e-16],10000,[0.],0.0,[0.]
1208,[2.54237923e-17],10000,[0.],0.0,[0.]
1209,[1.54479541e-16],10000,[0.],0.0,[0.]
1210,[-2.51509862e-17],10000,[-0.],0.0,[0.]
1211,[1.9325562e-17],10000,[0.],0.0,[0.]
1212,[3.14532229e-17],10000,[0.],0.0,[0.]
1213,[1.06117725e-17],10000,[0.],0.0,[0.]
1214,[-4.28051842e-17],10000,[-0.],0.0,[0.]
1215,[1.38031637e-16],10000,[0.],0.0,[0.]
1216,[4.68825271e-17],10000,[0.],0.0,[0.]
1217,[-8.22077595e-17],10000,[-0.],0.0,[0.]
1218,[1.85033778e-17],10000,[0.],0.0,[0.]
1219,[2.35296701e-17],10000,[0.],0.0,[0.]
1220,[5.17843617e-17],10000,[0.],0.0,[0.]
1221,[4.58255418e-17],10000,[0.],0.0,[0.]
1222,[7.09618127e-17],10000,[0.],0.0,[0.]
1223,[5.05874125e-17],10000,[0.],0.0,[0.]
1224,[-4.9363183e-18],10000,[-0.],0.0,[0.]
1225,[7.8675411e-18],10000,[0.],0.0,[0.]
1226,[-1.65278157e-17],10000,[-0.],0.0,[0.]
1227,[-3.03719786e-17],10000,[-0.],0.0,[0.]
1228,[-8.91326357e-17],10000,[-0.],0.0,[0.]
1229,[1.50410017e-16],10000,[0.],0.0,[0.]
1230,[-1.42880155e-17],10000,[-0.],0.0,[0.]
1231,[9.3730294e-17],10000,[0.],0.0,[0.]
1232,[-9.54463615e-17],10000,[-0.],0.0,[0.]
1233,[4.69314854e-17],10000,[0.],0.0,[0.]
1234,[4.24142428e-17],10000,[0.],0.0,[0.]
1235,[1.33443953e-17],10000,[0.],0.0,[0.]
1236,[-1.22984929e-17],10000,[-0.],0.0,[0.]
1237,[-1.52893284e-18],10000,[-0.],0.0,[0.]
1238,[-3.12800585e-17],10000,[-0.],0.0,[0.]
1239,[-2.70190542e-17],10000,[-0.],0.0,[0.]
1240,[-7.16990048e-17],10000,[-0.],0.0,[0.]
1241,[-5.2046384e-17],10000,[-0.],0.0,[0.]
1242,[8.20632225e-17],10000,[0.],0.0,[0.]
1243,[-3.56050407e-18],10000,[-0.],0.0,[0.]
1244,[-2.61132623e-17],10000,[-0.],0.0,[0.]
1245,[-5.42839829e-17],10000,[-0.],0.0,[0.]
1246,[4.5177623e-17],10000,[0.],0.0,[0.]
1247,[-1.13431973e-17],10000,[-0.],0.0,[0.]
1248,[6.19093259e-17],10000,[0.],0.0,[0.]
1249,[7.65410428e-17],10000,[0.],0.0,[0.]
1250,[-1.89451512e-18],10000,[-0.],0.0,[0.]
1251,[-9.66046905e-17],10000,[-0.],0.0,[0.]
1252,[9.33178976e-17],10000,[0.],0.0,[0.]
1253,[-1.77408531e-17],10000,[-0.],0.0,[0.]
1254,[-2.12192133e-17],10000,[-0.],0.0,[0.]
1255,[-1.26534018e-16],10000,[-0.],0.0,[0.]
1256,[-5.99929529e-17],10000,[-0.],0.0,[0.]
1257,[2.02205983e-17],10000,[0.],0.0,[0.]
1258,[2.1757208e-17],10000,[0.],0.0,[0.]
1259,[-1.08674948e-16],10000,[-0.],0.0,[0.]
1260,[6.50727913e-17],10000,[0.],0.0,[0.]
1261,[5.74972819e-18],10000,[0.],0.0,[0.]
1262,[-6.11158085e-17],10000,[-0.],0.0,[0.]
1263,[3.25185835e-18],10000,[0.],0.0,[0.]
1264,[8.99404702e-17],10000,[0.],0.0,[0.]
1265,[-2.48927785e-17],10000,[-0.],0.0,[0.]
1266,[-4.15894373e-17],10000,[-0.],0.0,[0.]
1267,[-5.92318201e-17],10000,[-0.],0.0,[0.]
1268,[-7.77046498e-18],10000,[-0.],0.0,[0.]
1269,[4.0686724e-17],10000,[0.],0.0,[0.]
1270,[1.44220237e-18],10000,[0.],0.0,[0.]
1271,[1.8835238e-17],10000,[0.],0.0,[0.]
1272,[-1.80976811e-17],10000,[-0.],0.0,[0.]
1273,[9.66146025e-20],10000,[0.],0.0,[0.]
1274,[7.98660275e-18],10000,[0.],0.0,[0.]
1275,[-2.09441203e-17],10000,[-0.],0.0,[0.]
1276,[-1.36801532e-16],10000,[-0.],0.0,[0.]
1277,[3.95158429e-17],10000,[0.],0.0,[0.]
1278,[-6.70685447e-17],10000,[-0.],0.0,[0.]
1279,[9.70778876e-17],10000,[0.],0.0,[0.]
1280,[-4.64173548e-17],10000,[-0.],0.0,[0.]
1281,[-9.02708419e-18],10000,[-0.],0.0,[0.]
1282,[5.90436937e-17],10000,[0.],0.0,[0.]
1283,[-5.2109369e-17],10000,[-0.],0.0,[0.]
1284,[-2.5986822e-17],10000,[-0.],0.0,[0.]
1285,[-1.62264912e-16],10000,[-0.],0.0,[0.]
1286,[-7.49593813e-17],10000,[-0.],0.0,[0.]
1287,[-4.03785346e-17],10000,[-0.],0.0,[0.]
1288,[-1.47075401e-16],10000,[-0.],0.0,[0.]
1289,[1.15070867e-16],10000,[0.],0.0,[0.]
1290,[-6.93006559e-17],10000,[-0.],0.0,[0.]
1291,[1.97325699e-16],10000,[0.],0.0,[0.]
1292,[8.20136444e-17],10000,[0.],0.0,[0.]
1293,[-4.68647359e-17],10000,[-0.],0.0,[0.]
1294,[2.59579796e-17],10000,[0.],0.0,[0.]
1295,[-7.26673582e-17],10000,[-0.],0.0,[0.]
1296,[-1.17795591e-17],10000,[-0.],0.0,[0.]
1297,[-1.04282437e-16],10000,[-0.],0.0,[0.]
1298,[7.284096e-17],10000,[0.],0.0,[0.]
1299,[1.03986208e-17],10000,[0.],0.0,[0.]
1300,[2.4967105e-17],10000,[0.],0.0,[0.]
1301,[-2.92016394e-17],10000,[-0.],0.0,[0.]
1302,[-3.37341264e-17],10000,[-0.],0.0,[0.]
1303,[-2.09682027e-17],10000,[-0.],0.0,[0.]
1304,[-1.30762839e-16],10000,[-0.],0.0,[0.]
1305,[-8.27047498e-17],10000,[-0.],0.0,[0.]
1306,[8.3118555e-17],10000,[0.],0.0,[0.]
1307,[-2.55190262e-17],10000,[-0.],0.0,[0.]
1308,[-9.00563209e-17],10000,[-0.],0.0,[0.]
1309,[5.14626797e-17],10000,[0.],0.0,[0.]
1310,[4.8550181e-17],10000,[0.],0.0,[0.]
1311,[-1.44972802e-16],10000,[-0.],0.0,[0.]
1312,[1.12416261e-16],10000,[0.],0.0,[0.]
1313,[-4.38228243e-17],10000,[-0.],0.0,[0.]
1314,[-1.57739475e-16],10000,[-0.],0.0,[0.]
1315,[1.46982064e-17],10000,[0.],0.0,[0.]
1316,[-5.62266187e-17],10000,[-0.],0.0,[0.]
1317,[-6.44114375e-17],10000,[-0.],0.0,[0.]
1318,[4.34261356e-17],10000,[0.],0.0,[0.]
1319,[-1.51279365e-16],10000,[-0.],0.0,[0.]
1320,[-3.63657531e-17],10000,[-0.],0.0,[0.]
1321,[4.45137159e-17],10000,[0.],0.0,[0.]
1322,[-7.7772434e-17],10000,[-0.],0.0,[0.]
1323,[1.36875442e-17],10000,[0.],0.0,[0.]
1324,[-8.33696503e-17],10000,[-0.],0.0,[0.]
1325,[-1.44023155e-16],10000,[-0.],0.0,[0.]
1326,[-4.31819013e-17],10000,[-0.],0.0,[0.]
1327,[4.70354678e-17],10000,[0.],0.0,[0.]
1328,[-1.7378816e-17],10000,[-0.],0.0,[0.]
1329,[-1.66615134e-16],10000,[-0.],0.0,[0.]
1330,[-6.08421972e-17],10000,[-0.],0.0,[0.]
1331,[-5.21174802e-17],10000,[-0.],0.0,[0.]
1332,[-7.06266254e-17],10000,[-0.],0.0,[0.]
1333,[-9.47510765e-17],10000,[-0.],0.0,[0.]
1334,[-6.64840219e-17],10000,[-0.],0.0,[0.]
1335,[-7.48544628e-17],10000,[-0.],0.0,[0.]
1336,[-6.07322725e-18],10000,[-0.],0.0,[0.]
1337,[-1.57394723e-18],10000,[-0.],0.0,[0.]
1338,[-4.90893792e-17],10000,[-0.],0.0,[0.]
1339,[3.96777195e-17],10000,[0.],0.0,[0.]
1340,[-4.82296201e-17],10000,[-0.],0.0,[0.]
1341,[-1.19862368e-17],10000,[-0.],0.0,[0.]
1342,[-4.93913143e-17],10000,[-0.],0.0,[0.]
1343,[-4.78698135e-17],10000,[-0.],0.0,[0.]
1344,[-1.29558479e-16],10000,[-0.],0.0,[0.]
1345,[-1.78769665e-17],10000,[-0.],0.0,[0.]
1346,[9.13797303e-17],10000,[0.],0.0,[0.]
1347,[-5.69662224e-17],10000,[-0.],0.0,[0.]
1348,[7.14591141e-17],10000,[0.],0.0,[0.]
1349,[5.40266032e-17],10000,[0.],0.0,[0.]
1350,[-1.21530565e-17],10000,[-0.],0.0,[0.]
1351,[9.66457839e-17],10000,[0.],0.0,[0.]
1352,[3.33508789e-17],10000,[0.],0.0,[0.]
1353,[-3.91733028e-17],10000,[-0.],0.0,[0.]
1354,[1.49975482e-16],10000,[0.],0.0,[0.]
1355,[9.96173519e-17],10000,[0.],0.0,[0.]
1356,[2.75386791e-17],10000,[0.],0.0,[0.]
1357,[2.69839676e-17],10000,[0.],0.0,[0.]
1358,[-6.58361179e-17],10000,[-0.],0.0,[0.]
1359,[-2.84156614e-17],10000,[-0.],0.0,[0.]
1360,[-3.52602504e-17],10000,[-0.],0.0,[0.]
1361,[1.68001543e-18],10000,[0.],0.0,[0.]
1362,[5.62862752e-17],10000,[0.],0.0,[0.]
1363,[-2.11912062e-17],10000,[-0.],0.0,[0.]
1364,[3.80005019e-17],10000,[0.],0.0,[0.]
1365,[-2.1536779e-17],10000,[-0.],0.0,[0.]
1366,[-3.6847475e-17],10000,[-0.],0.0,[0.]
1367,[1.83273843e-17],10000,[0.],0.0,[0.]
1368,[9.13838653e-17],10000,[0.],0.0,[0.]
1369,[-5.44307405e-17],10000,[-0.],0.0,[0.]
1370,[2.28990382e-18],10000,[0.],0.0,[0.]
1371,[5.71108502e-17],10000,[0.],0.0,[0.]
1372,[-2.58867318e-18],10000,[-0.],0.0,[0.]
1373,[-4.33048898e-17],10000,[-0.],0.0,[0.]
1374,[-1.14578308e-16],10000,[-0.],0.0,[0.]
1375,[-1.29386836e-16],10000,[-0.],0.0,[0.]
1376,[-1.00632905e-16],10000,[-0.],0.0,[0.]
1377,[-6.79000505e-17],10000,[-0.],0.0,[0.]
1378,[1.28495208e-17],10000,[0.],0.0,[0.]
1379,[5.55114739e-17],10000,[0.],0.0,[0.]
1380,[8.85373635e-18],10000,[0.],0.0,[0.]
1381,[5.92739931e-17],10000,[0.],0.0,[0.]
1382,[-2.43932963e-17],10000,[-0.],0.0,[0.]
1383,[-1.64106458e-16],10000,[-0.],0.0,[0.]
1384,[5.2486308e-17],10000,[0.],0.0,[0.]
1385,[-3.11022618e-17],10000,[-0.],0.0,[0.]
1386,[-9.09968923e-18],10000,[-0.],0.0,[0.]
1387,[-8.50044523e-17],10000,[-0.],0.0,[0.]
1388,[-3.47321545e-17],10000,[-0.],0.0,[0.]
1389,[-4.99532979e-17],10000,[-0.],0.0,[0.]
1390,[-1.82251584e-16],10000,[-0.],0.0,[0.]
1391,[1.65715852e-16],10000,[0.],0.0,[0.]
1392,[6.08030458e-17],10000,[0.],0.0,[0.]
1393,[-1.12066002e-16],10000,[-0.],0.0,[0.]
1394,[-9.91057002e-17],10000,[-0.],0.0,[0.]
1395,[-7.53719412e-17],10000,[-0.],0.0,[0.]
1396,[-2.41968559e-17],10000,[-0.],0.0,[0.]
1397,[1.04765697e-16],10000,[0.],0.0,[0.]
1398,[4.8790558e-17],10000,[0.],0.0,[0.]
1399,[3.01455977e-17],10000,[0.],0.0,[0.]
1400,[7.72728545e-17],10000,[0.],0.0,[0.]
1401,[-1.37757896e-17],10000,[-0.],0.0,[0.]
1402,[-1.06390869e-16],10000,[-0.],0.0,[0.]
1403,[1.46928302e-16],10000,[0.],0.0,[0.]
1404,[3.73338843e-17],10000,[0.],0.0,[0.]
1405,[-9.52835919e-17],10000,[-0.],0.0,[0.]
1406,[-9.79824613e-17],10000,[-0.],0.0,[0.]
1407,[2.96227537e-17],10000,[0.],0.0,[0.]
1408,[-4.99383047e-17],10000,[-0.],0.0,[0.]
1409,[-1.53937423e-17],10000,[-0.],0.0,[0.]
1410,[1.19823961e-17],10000,[0.],0.0,[0.]
1411,[3.41338891e-19],10000,[0.],0.0,[0.]
1412,[-1.7338434e-17],10000,[-0.],0.0,[0.]
1413,[7.97368767e-17],10000,[0.],0.0,[0.]
1414,[-3.12904405e-17],10000,[-0.],0.0,[0.]
1415,[-5.07427949e-17],10000,[-0.],0.0,[0.]
1416,[1.3783042e-16],10000,[0.],0.0,[0.]
1417,[1.54248394e-16],10000,[0.],0.0,[0.]
1418,[1.84669859e-18],10000,[0.],0.0,[0.]
1419,[1.15305377e-16],10000,[0.],0.0,[0.]
1420,[8.40609332e-17],10000,[0.],0.0,[0.]
1421,[7.60868436e-17],10000,[0.],0.0,[0.]
1422,[1.0204484e-17],10000,[0.],0.0,[0.]
1423,[-1.37074e-18],10000,[-0.],0.0,[0.]
1424,[1.7050601e-17],10000,[0.],0.0,[0.]
1425,[3.62888024e-17],10000,[0.],0.0,[0.]
1426,[-6.05076936e-17],10000,[-0.],0.0,[0.]
1427,[1.111743e-16],10000,[0.],0.0,[0.]
1428,[3.72980774e-17],10000,[0.],0.0,[0.]
1429,[-2.50966243e-17],10000,[-0.],0.0,[0.]
1430,[2.31897263e-17],10000,[0.],0.0,[0.]
1431,[-1.26004694e-16],10000,[-0.],0.0,[0.]
1432,[-2.03704968e-17],10000,[-0.],0.0,[0.]
1433,[-1.31717961e-16],10000,[-0.],0.0,[0.]
1434,[1.49374738e-17],10000,[0.],0.0,[0.]
1435,[3.10961653e-17],10000,[0.],0.0,[0.]
1436,[-3.24847091e-17],10000,[-0.],0.0,[0.]
1437,[-1.41352038e-16],10000,[-0.],0.0,[0.]
1438,[5.51586416e-17],10000,[0.],0.0,[0.]
1439,[4.59972942e-17],10000,[0.],0.0,[0.]
1440,[3.41972805e-17],10000,[0.],0.0,[0.]
1441,[-4.19264644e-17],10000,[-0.],0.0,[0.]
1442,[-2.15578871e-17],10000,[-0.],0.0,[0.]
1443,[7.98187415e-17],10000,[0.],0.0,[0.]
1444,[8.38085537e-17],10000,[0.],0.0,[0.]
1445,[-7.36394682e-18],10000,[-0.],0.0,[0.]
1446,[-6.85538389e-17],10000,[-0.],0.0,[0.]
1447,[1.15706885e-16],10000,[0.],0.0,[0.]
